Boiler Load (MW),Inlet NOx (mg/m³),Inlet O₂ (%),Flue Gas Flow (m³/h),NH₃ Flow (kg/h),Flue Gas Temp (°C),Coal Feed Rate (t/h),NOx Emission (mg/m³)
681.1956852,282.830379,242.3986903,84.94392617,5.3987134,352.0064626,1261.096799,42.24704043
680.6833393,282.0100315,238.4623261,83.02977354,5.380113203,351.9836627,1262.372242,41.74995117
679.826124,283.8080331,233.6730681,81.87447944,5.333566309,351.9608627,1263.529652,41.94581437
678.9685103,287.262242,229.0396666,80.49292292,5.291211082,351.9378626,1261.662693,41.24845382
678.7995876,291.5626927,222.5064964,78.15580078,5.182957936,351.9148628,1258.658711,39.91055678
679.314081,295.9319716,217.3675079,76.38316036,5.020395636,351.891863,1266.52873,39.1660883
679.9990035,301.0657562,215.0694727,75.84998777,4.916323997,351.868863,1272.291358,38.73557237
681.3695999,304.2663003,214.4370199,75.39028747,4.889336241,351.8458631,1273.753263,37.81160271
683.4248865,302.2393772,212.6996216,74.61660285,4.84196602,351.8458631,1280.600488,37.11688781
684.965349,298.8057005,213.9558911,75.21406877,4.877927052,351.8458631,1285.321568,36.47845682
686.3359665,295.0747429,214.1030693,75.01929853,4.956409265,351.8230629,1286.145756,36.64781934
687.1916726,290.5825376,211.6503773,73.73991616,4.988656495,351.8002632,1281.77465,36.16085065
687.1908987,285.88312,209.6724687,73.33583191,4.946516992,351.7774634,1284.424693,35.01904167
686.849309,284.9076296,211.1358903,73.62043505,4.928540934,351.7546634,1286.342287,35.26380338
685.9918421,285.3605303,211.0028013,73.60294332,4.888954559,351.7318634,1292.009784,35.76329509
685.1368778,288.2969817,209.7790452,72.92878935,4.807002728,351.7318634,1301.252138,34.822529
684.6237859,292.4027033,210.8331574,73.20733752,4.759099958,351.7318634,1303.610433,34.22530583
684.6237189,297.3244513,212.8784186,73.63862815,4.760366842,351.7318634,1294.858557,35.57512778
685.1384709,302.4093843,213.9242343,74.23198029,4.775608601,351.7318634,1288.146437,35.28313796
686.3366898,307.7226972,213.7807021,73.74529973,4.806407416,351.7318634,1286.598302,34.47290272
688.0508414,311.3664513,214.4713524,74.17863217,4.849835188,351.7090633,1275.983614,36.06699923
690.1063521,313.3589382,216.3081288,75.26810732,4.903909605,351.6862636,1280.993683,36.16584842
691.9888755,309.6131112,218.2574192,75.98874223,4.954344343,351.6634638,1292.52795,35.52308833
693.7023093,305.858026,219.5416218,76.5245296,4.985956361,351.6406638,1300.161244,36.37107453
694.8999612,301.4241956,221.5309927,77.67357357,5.020190765,351.6178638,1299.117297,37.89959475
695.4145091,296.2434269,223.0032937,78.59588234,5.046455835,351.6178638,1315.522726,36.82388359
695.414977,290.8700497,223.879561,78.84228064,5.039153916,351.6178638,1311.069416,37.02848186
695.5870996,290.3689299,226.7239671,79.94858963,5.026558305,351.6178638,1305.425823,38.44353384
694.5560201,290.306581,228.5921489,80.01745859,5.04859296,351.6178638,1302.857532,38.30233686
693.8725214,291.2553711,228.3103119,79.81891751,5.025777832,351.6178638,1307.24184,37.76594657
693.360257,293.9487896,229.6061075,80.83039995,5.000607042,351.6178638,1301.265098,38.47731892
692.8459791,297.896289,231.3988741,81.82579701,5.025394938,351.6178638,1298.068541,38.80138267
692.3318681,299.6058251,231.2103335,81.18123445,5.066624886,351.6178638,1302.046656,38.04846563
692.6740744,301.2536142,229.7382902,81.29445764,5.051650864,351.6178638,1305.97741,38.20836983
693.0165184,302.4583612,228.810701,81.80486657,5.060756613,351.6178638,1304.100313,38.47873549
693.1879131,302.1932918,228.1180475,81.3507247,5.070979197,351.6178638,1302.84646,37.91701592
693.3593965,299.6796448,225.7221415,79.90682921,5.041725398,351.6178638,1305.063647,37.44907473
693.3593965,299.4694292,225.6206822,80.61251006,5.088718996,351.6178638,1298.882668,36.98445369
693.3593965,301.1053661,226.2916959,81.07268449,5.174447661,351.6178638,1308.911118,37.12020378
693.531141,304.0103422,225.8410921,80.23625074,5.169079981,351.6178638,1314.058305,36.48707253
694.0458434,307.1330537,224.7509758,79.82118025,5.116567447,351.6178638,1308.305361,35.88930579
694.9025173,308.3185206,227.403076,81.10343601,5.166576634,351.6178638,1314.164198,35.84412601
695.757857,306.823172,228.4954932,81.04766976,5.160560028,351.6178638,1320.323041,36.451149
696.7857957,303.8611578,226.9932651,80.5535817,5.057256187,351.6178638,1303.469392,35.93644395
697.4704196,299.8051269,226.420658,79.95211036,4.995480907,351.6178638,1300.920475,35.30753657
697.64139,294.58246,227.5228031,80.34042213,5.003059451,351.6178638,1306.482704,36.00308622
697.2988677,291.4272033,228.2498149,80.79206316,5.039231165,351.6178638,1303.783133,36.50999416
696.7850385,290.983468,226.8082022,80.23135724,5.044631593,351.6178638,1302.166248,34.97285265
695.7566982,291.4036899,226.2880584,79.86737052,5.057488757,351.6178638,1311.770918,34.83073309
695.2447253,294.0804475,226.4213089,80.02595238,5.050622413,351.6178638,1309.39716,35.52551574
694.7298045,297.6357614,225.4983456,79.15963704,5.021168048,351.6178638,1303.010721,34.32507409
695.0744213,301.935589,225.967877,79.17206194,4.979506411,351.6178638,1303.817595,34.35166603
695.5869305,306.4530124,227.8135049,79.97000686,4.976932196,351.6178638,1298.817479,35.16459173
696.9581793,311.2859528,229.7646359,80.78801704,5.006590582,351.6178638,1291.451013,34.56178137
698.3284002,314.4307799,232.7271708,82.13408648,5.071774097,351.6178638,1300.904059,34.94892692
700.2127297,316.7395309,236.0845797,82.64649118,5.132276573,351.6178638,1301.257434,36.13335203
701.4104591,317.7550159,237.5711226,83.90552389,5.195197046,351.6178638,1299.849074,35.7059551
702.9529097,318.4970641,239.0948394,84.71440008,5.271454027,351.6178638,1300.932492,35.66792381
704.3237794,319.2194295,239.3721865,84.83184487,5.297195318,351.6178638,1312.113114,36.03005578
705.5224366,319.6456951,238.5981012,84.42889068,5.246588766,351.6178638,1298.77174,35.81755805
706.3781591,319.7928669,236.9898491,83.7613199,5.18061052,351.6178638,1309.839636,35.27291566
707.5783655,320.1491862,236.5507146,83.62538446,5.143864559,351.6178638,1310.141882,35.50297409
708.2626063,320.3024008,235.6395769,83.75020817,5.10736711,351.6178638,1323.079816,35.13026598
708.433454,320.3723071,233.2215918,82.65845838,5.063199107,351.6178638,1320.1604,34.87379214
708.7777605,320.3902973,227.7945552,80.42070193,4.997165956,351.6178638,1324.16891,34.84385872
708.9482513,320.3161709,226.2118774,80.37792907,4.968866358,351.6406639,1323.245548,34.48916677
708.7768826,319.9895201,224.5283744,79.38118403,4.947301209,351.6634636,1317.834836,34.02731891
709.1207173,319.2783525,220.9727177,77.80811277,4.914661159,351.6862635,1309.052665,34.10310722
709.6341132,318.3464074,217.5529704,76.76496448,4.871493724,351.7090634,1315.226403,33.58546497
709.6330062,317.2195745,217.4009524,76.41131411,4.849424714,351.7318634,1314.56449,32.55078089
709.6328394,315.876109,217.0293178,75.46789645,4.834950158,351.7318634,1312.05881,32.27347854
709.4616883,314.1802677,213.7693389,74.04375682,4.808809952,351.7318634,1317.307201,32.36097874
708.9483211,312.4982756,210.9832798,73.36175281,4.789316265,351.7318634,1307.500722,30.86034283
708.4344823,310.9340238,208.0274714,71.61670706,4.762810622,351.7318634,1324.659762,30.2592184
708.2637494,309.4194713,203.9172892,70.04624882,4.72053773,351.7318634,1318.964246,30.64760048
708.2632777,309.5087061,198.9484488,67.80324932,4.686097551,351.7318634,1306.850371,29.52784114
708.6061827,311.4178361,195.3289532,66.09398756,4.620092347,351.7318634,1312.100508,28.82979463
709.1203347,314.5680548,192.8114398,65.41998934,4.506207044,351.7318634,1334.594711,29.41055778
709.9774803,318.4032255,190.7465584,64.34129247,4.410827178,351.7318634,1327.503681,28.58939671
710.4897143,323.5447446,188.9031902,63.15018371,4.373510582,351.7318634,1325.51593,27.80400038
711.8628265,327.8130804,190.7994167,64.07970089,4.375474028,351.7318634,1336.535952,28.85674289
713.4040877,330.6765926,190.4945041,63.56556951,4.350563386,351.7546635,1347.943354,28.58201222
715.1163767,332.0224534,189.8727397,63.24306633,4.406611258,351.7774633,1333.861906,27.70057204
716.8291017,332.6418889,193.0040487,64.56888371,4.498853285,351.8002631,1318.072405,28.73627359
719.056343,332.2968979,195.0339687,64.52702494,4.565755603,351.8230631,1313.452954,29.27116799
720.4256445,331.3472883,192.4079,62.99481904,4.58126457,351.8688632,1315.922695,28.47170491
721.6250673,329.991834,192.3309301,63.16241983,4.614311448,351.8918629,1313.667662,28.67014951
722.6531797,328.6693737,194.2872006,63.50820724,4.56896073,351.9148627,1322.457505,29.30668981
723.1661747,327.3652659,194.0272297,63.18585775,4.526697275,351.9606628,1337.26949,29.56394714
723.6814078,325.8906605,193.1107702,62.69720171,4.513232913,352.0064625,1349.197023,29.62319886
724.0230037,324.2330861,192.4274547,62.08435442,4.479881158,352.0292624,1352.586529,29.87783794
724.1942022,322.5118912,192.8492141,62.25962705,4.407598044,352.0748625,1345.478107,30.11384158
724.1943476,320.2585476,192.9841504,62.31860568,4.362092746,352.1204622,1342.732506,30.37938763
724.3657197,315.8327679,192.766043,61.96868985,4.331586758,352.143262,1339.180602,30.33924415
723.6786015,311.582271,191.1066875,60.88703062,4.278650659,352.1890621,1333.83986,30.36469903
722.6503319,307.6454181,188.5409425,60.02734513,4.264430662,352.2348618,1330.261676,30.7120174
721.4524688,306.1523533,186.4700527,59.59482706,4.269462837,352.2578616,1335.081532,30.65328158
720.2543907,306.4450698,185.169361,59.09345087,4.23724343,352.3036617,1339.161699,30.28684864
718.3678165,309.7890829,182.4861161,57.99236889,4.202524116,352.3494614,1336.357793,31.07040791
717.5143588,313.8311295,181.3737055,57.66655833,4.29952222,352.3722613,1353.591404,30.70852942
717.3432124,318.3896144,180.68097,57.51229374,4.323560245,352.3950612,1356.709947,29.70494105
717.8577625,320.5593888,181.2334382,57.37546678,4.302160862,352.4406613,1361.984243,30.607164
718.713699,321.1791741,184.8830372,58.74136942,4.346262107,352.4634611,1362.367539,31.92429878
720.0823047,320.578185,187.8091209,59.19221701,4.421473027,352.509261,1362.048248,30.93895003
721.2825722,319.6794224,189.2044798,59.48599187,4.463262748,352.5550607,1371.418145,31.48775971
722.3102746,318.5776763,189.0818375,59.46009237,4.505978954,352.6008605,1371.149264,33.34389483
723.1676575,317.7507053,189.9524932,59.94540461,4.574454863,352.6466606,1369.414522,32.8111918
723.1651525,316.6846292,187.454447,58.98417794,4.565635648,352.6924603,1371.307217,32.14589914
723.3374054,315.6312347,183.974671,58.01120607,4.541244771,352.7380603,1379.864885,33.09058205
723.6823475,314.4072959,180.072463,57.0847334,4.5011235,352.78366,1367.441106,32.65333747
723.680276,313.3108932,176.4509797,55.52779334,4.385656669,352.8522599,1362.299209,31.47056948
722.9935938,312.1768099,174.523331,54.87149568,4.256908206,352.8980596,1354.055397,32.33185171
722.9953782,311.2787996,174.728649,54.95369595,4.192325969,352.9438594,1347.923527,32.6240966
723.3394192,310.6049043,174.6107623,54.31799663,4.169111299,352.9896595,1347.628072,31.95190489
722.8231577,310.3023212,174.2109647,54.10854251,4.139306202,353.0354592,1346.804773,32.48429867
722.4799381,310.0878733,177.2187213,55.06310301,4.182875954,353.0810592,1348.111865,33.15234259
722.824768,310.0119839,179.3648039,55.3716246,4.244721742,353.1266589,1345.818769,33.22034372
722.9958082,310.0259594,181.3545092,55.98719913,4.371399261,353.1952588,1343.887305,33.24904726
722.8239679,310.0591576,183.371256,56.5808206,4.431683101,353.2410585,1333.308312,33.89107881
722.8233287,309.8562522,184.7605141,56.80496158,4.447700529,353.2868583,1329.516558,34.21885661
723.167229,309.6696306,185.0933827,56.68522193,4.45843926,353.3326584,1327.983561,34.88847494
723.1670801,309.5830761,185.9893068,57.22310579,4.5227204,353.3784581,1329.016869,35.00583814
722.8229558,309.2858059,185.9567736,57.14748247,4.522079206,353.4012579,1329.948813,34.97409595
722.4808437,308.9334417,185.0537107,56.81874734,4.444630756,353.446858,1333.744761,35.78792403
722.3100059,308.6637765,185.0414534,56.9954665,4.404555019,353.4924577,1336.422507,35.91227067
722.1391617,308.5894052,186.2558763,57.56584241,4.457694083,353.5152576,1331.946372,35.87017466
721.7952613,308.3321901,185.4096634,57.16283487,4.497038677,353.5610577,1332.055702,36.72490229
721.7954102,308.2859666,183.9139403,56.76728848,4.471606084,353.6068574,1329.482271,36.46839894
721.7956443,308.2319815,185.0070604,57.10542276,4.480601895,353.6298572,1327.653694,36.29321696
721.6239886,308.2358122,188.0078719,58.23007995,4.520906996,353.6528572,1326.177891,37.89724862
721.6253826,308.1545851,188.0895447,58.19381215,4.565903203,353.6986573,1321.822369,38.14807215
721.7962456,308.2058021,188.8501118,58.35386375,4.594162687,353.721457,1321.907219,37.18106547
721.9671723,308.0927851,192.1383527,59.38319564,4.625171236,353.7442568,1327.252552,37.80357286
722.1384784,308.1046492,195.1617041,60.66506609,4.680339224,353.7670568,1328.180032,39.54038809
721.9656104,308.1607028,195.3067925,60.7987117,4.716059069,353.7898568,1330.040251,38.94773834
721.9684097,308.1879733,196.7070391,61.7418335,4.708610635,353.8126569,1334.75806,38.26788127
722.1399082,308.176659,197.4293443,62.08833236,4.674817434,353.8354566,1337.098882,39.56174112
721.9663276,308.3126645,197.1349112,62.13538011,4.646877638,353.8582565,1329.061808,40.37547907
721.6234542,308.4186025,198.0949857,63.00825873,4.636638419,353.8810564,1327.577108,39.8256898
721.9677103,309.136489,200.4376947,64.13089448,4.606567943,353.9268565,1331.759977,40.85010568
722.3118904,311.3497871,200.3477252,63.89551969,4.583782436,353.9498563,1327.992957,41.55752551
722.6534703,314.0560472,201.3536286,64.58578368,4.615226664,353.9728561,1329.906528,41.63561485
723.3376754,313.7124416,203.4645743,66.03028634,4.670542765,353.9958561,1339.01402,42.35785185
724.537793,313.4353495,205.7976284,66.77659529,4.709731434,354.018856,1342.532824,43.46894063
725.0496271,312.953203,208.0390494,67.76882049,4.746046151,354.018856,1339.008321,43.77084186
725.0503965,310.959756,211.175254,69.34317507,4.796967124,354.018856,1344.611268,44.72365356
724.7079593,307.6703418,211.3717183,69.45786584,4.820028645,354.0416562,1340.494664,44.6485021
724.1939848,307.1873973,210.9426911,69.32976055,4.84871757,354.0644559,1335.725146,44.71338005
723.1658168,307.4697772,208.9772605,69.20604334,4.852740109,354.0872557,1332.559979,44.78934417
722.824395,307.6540042,206.3380795,68.50184769,4.817059024,354.1100557,1330.788453,43.95263469
722.481568,307.5436856,203.097305,67.42646776,4.765475635,354.1328557,1327.926758,43.05668449
722.3098505,307.5032183,201.2324501,67.50302893,4.7345077,354.1328557,1321.13752,43.16659722
722.4817069,308.0537556,200.0128808,67.2601373,4.706314512,354.1328557,1315.930737,42.26094182
722.4803117,309.2818224,200.5986942,67.2177927,4.679020709,354.1328557,1316.856084,41.65853675
722.8250837,308.9590881,202.1405495,67.97644949,4.686080711,354.1328557,1322.50238,42.01397063
722.8233031,309.2171571,204.1144112,68.76657318,4.708790443,354.1328557,1326.006813,42.848193
723.167145,309.8057864,206.4498432,69.25602624,4.742624784,354.1328557,1337.366682,42.3494885
723.1661201,309.7959711,209.6903814,70.34693844,4.783356577,354.1328557,1339.863967,42.27588277
723.5090903,308.8148173,212.8006228,71.77916921,4.863718285,354.1328557,1337.640787,44.13421034
723.1660068,309.3004829,216.9185157,73.37574666,4.954847809,354.1328557,1329.797677,45.36676122
722.9946221,309.4427227,220.6632584,75.03170192,4.98717,354.1328557,1328.653836,44.07136824
722.4811665,309.4358035,221.3311296,75.32768562,5.006217079,354.1328557,1324.988929,44.87317584
722.1386112,309.328477,219.3924172,75.02425906,5.064063799,354.1328557,1320.197716,45.78459269
721.6239886,309.0963192,217.4606014,74.74821332,5.036462454,354.1328557,1325.956311,44.62042472
721.4534375,308.8224439,214.9526787,74.20054977,4.97111204,354.1328557,1330.692004,43.42069871
721.6252339,308.7392782,211.9497503,72.80205855,4.934430587,354.1328557,1331.178172,43.74333101
721.6240666,308.5516686,209.4292618,71.7932352,4.890892903,354.1328557,1326.335759,42.90066045
721.796072,308.5216239,209.0970787,71.85282888,4.831526265,354.1328557,1326.654722,41.84479011
722.1386011,308.4822278,211.0367187,72.62622355,4.857595616,354.1328557,1327.579435,41.78107876
722.1379054,308.6208852,211.7807524,72.22815671,4.898284551,354.1328557,1321.925279,42.34106272
721.9668049,308.5968057,209.7764645,71.75941181,4.910794572,354.1328557,1320.269632,41.07461636
722.4827625,308.751397,208.4231257,71.40392992,4.941110065,354.1328557,1321.256109,40.38525662
722.3085686,308.8573501,206.0306812,70.33932661,4.940560065,354.1328557,1324.216272,40.16126468
722.1375317,309.0627329,203.1183099,69.18807584,4.922547138,354.1328557,1319.640075,39.59048319
722.1382337,309.0919825,202.011337,69.20218423,4.876438866,354.1328557,1317.053709,38.80332134
722.310445,309.8449044,202.8083101,69.28257427,4.806401284,354.1328557,1324.244862,38.4938965
