737.903	323.138	160.101	53.1558	36.6146	352.305	1330.16	4.54323	39.6935
739.616	323.989	160.101	52.936	36.6146	352.305	1351.81	4.5585	39.5021
738.759	324.359	160.101	53.0459	36.6146	352.305	1369.86	4.49744	38.9465
737.903	326.19	160.646	53.8153	36.6146	352.419	1362.64	4.45164	39.5402
740.472	333.895	160.768	54.3649	36.6146	352.419	1373.46	4.4669	40.2115
740.472	340.842	163.256	54.4748	37.4084	352.419	1398.72	4.57377	40.8854
743.042	340.321	171.418	57.7724	38.0801	352.533	1387.9	4.58903	42.1183
744.755	329.138	172.402	58.8715	38.6297	352.533	1369.86	4.5585	42.2412
744.755	322.283	173.384	59.8608	38.6297	352.533	1359.03	4.57377	43.3882
744.755	320.895	178.486	61.9492	39.3014	352.648	1398.72	4.81803	45.3401
743.042	320.92	189.603	67.2252	40.6448	352.648	1369.86	4.92489	44.7766
743.042	320.529	191.173	67.6649	40.6448	352.762	1398.72	4.90962	46.1303
743.042	320.33	188.839	68.5442	40.6448	352.762	1366.25	4.94016	47.3976
743.042	320.113	185.346	68.2145	40.6448	352.762	1391.51	5.06229	44.3877
742.185	319.475	173.397	61.5095	39.3625	352.876	1377.07	5.03175	42.994
741.329	319.333	172.9	63.488	39.9121	352.876	1384.29	4.98596	44.2946
741.329	319.102	172.103	62.7186	39.9121	352.991	1355.42	4.81803	43.091
738.759	319.109	166.316	59.3112	39.1793	352.991	1333.77	4.6501	40.7235
740.472	320.33	169.761	61.1798	39.1793	352.991	1344.59	4.6501	43.3029
742.185	325.214	173.869	62.7186	39.851	353.105	1351.81	4.6043	43.0366
743.042	332.898	184.347	67.2252	40.9502	353.105	1355.42	4.77223	41.8589
745.611	337.912	192.855	69.9731	41.4998	353.105	1369.86	5.03175	43.1221
745.611	330.553	180.875	64.807	40.4006	353.219	1384.29	5.03175	44.3877
744.755	323.26	181.395	67.2252	41.0112	353.219	1330.16	5.07755	42.5113
744.755	323.382	183.165	67.7748	41.0112	353.219	1366.25	4.98596	41.9839
745.611	324.603	180.498	66.5657	41.0112	353.334	1359.03	4.89436	42.7234
745.611	317.622	183.351	67.6649	41.0112	353.334	1395.12	4.94016	43.9073
742.185	315.446	186.399	69.2037	41.6219	353.334	1402.33	4.98596	42.5959
741.329	313.004	186.399	68.3244	41.6219	353.334	1369.86	4.92489	41.9839
739.616	312.882	181.185	67.1153	41.0112	353.448	1359.03	4.97069	41.9839
738.759	320.41	180.53	67.3351	41.0112	353.448	1359.03	5.04702	41.7347
736.19	321.311	179.943	66.7855	41.0112	353.448	1348.2	4.97069	40.3583
737.046	325.214	177.829	65.6864	41.0112	353.448	1351.81	4.81803	40.3981
740.472	330.952	179.308	67.0054	41.0112	353.562	1322.94	4.78749	40.7599
741.329	334.005	186.152	70.3029	41.6219	353.562	1337.38	4.87909	41.4543
743.042	317.138	188.339	69.7533	41.6219	353.562	1362.64	5.03175	40.8005
742.185	314.128	180.806	66.7855	40.8891	353.562	1395.12	5.07755	39.4965
743.042	313.475	184.344	68.3244	41.4387	353.562	1359.03	5.07755	38.8465
740.472	315.079	184.934	68.874	41.4387	353.677	1369.86	5.03175	39.6542
739.616	315.446	184.934	69.6434	41.4387	353.677	1377.07	5.04702	39.5358
737.903	316.667	184.934	69.0938	41.4387	353.677	1391.51	5.07755	37.6623
738.759	317.399	189.603	71.0723	42.1715	353.677	1369.86	4.92489	37.6249
737.046	318.727	190.771	71.1822	42.1715	353.791	1355.42	4.89436	39.7733
737.903	323.871	183.301	67.555	41.4998	353.791	1344.59	4.83329	37.3106
